id,acronym,name,color_hex_triplet,graph_id,graph_order,parent_structure_id,structure_id_path,total_voxel_count,overlap_with_previous,previous_only_count,current_only_count
589508455,VeCB,Vestibulocerebellar nucleus,FFFDBC,1,1100,519,/997/8/512/519/589508455/,85146,85146,0,0
1009,fiber tracts,fiber tracts,CCCCCC,1,1101,997,/997/1009/,46819092,46814032,107356,5060
967,cm,cranial nerves,CCCCCC,1,1102,1009,/997/1009/967/,12281728,12281064,73256,664
885,tn,terminal nerve,CCCCCC,1,1103,967,/997/1009/967/885/,,,,
949,von,vomeronasal nerve,CCCCCC,1,1104,967,/997/1009/967/949/,13428,13428,0,0
840,In,olfactory nerve,CCCCCC,1,1105,967,/997/1009/967/840/,5900594,5899930,73256,664
1016,onl,olfactory nerve layer of main olfactory bulb,CCCCCC,1,1106,840,/997/1009/967/840/1016/,4151772,4151108,0,664
21,lotg,"lateral olfactory tract, general",CCCCCC,1,1107,840,/997/1009/967/840/21/,1008048,1008048,53906,0
665,lot,"lateral olfactory tract, body",CCCCCC,1,1108,21,/997/1009/967/840/21/665/,880258,880258,23968,0
538,lotd,dorsal limb,CCCCCC,1,1109,21,/997/1009/967/840/21/538/,127790,127790,29938,0
459,aolt,accessory olfactory tract,CCCCCC,1,1110,21,/997/1009/967/840/21/459/,,,,
900,aco,"anterior commissure, olfactory limb",CCCCCC,1,1111,840,/997/1009/967/840/900/,740774,740774,19350,0
848,IIn,optic nerve,CCCCCC,1,1112,967,/997/1009/967/848/,1307340,1307340,0,0
876,aot,accessory optic tract,CCCCCC,1,1113,848,/997/1009/967/848/876/,,,,
916,bsc,brachium of the superior colliculus,CCCCCC,1,1114,848,/997/1009/967/848/916/,200776,200776,0,0
336,csc,superior colliculus commissure,CCCCCC,1,1115,848,/997/1009/967/848/336/,27886,27886,0,0
117,och,optic chiasm,CCCCCC,1,1116,848,/997/1009/967/848/117/,311072,311072,0,0
125,opt,optic tract,CCCCCC,1,1117,848,/997/1009/967/848/125/,697328,697328,0,0
357,ttp,tectothalamic pathway,CCCCCC,1,1118,848,/997/1009/967/848/357/,,,,
832,IIIn,oculomotor nerve,CCCCCC,1,1119,967,/997/1009/967/832/,209382,209382,0,0
62,mlf,medial longitudinal fascicle,CCCCCC,1,1120,832,/997/1009/967/832/62/,149098,149098,0,0
158,pc,posterior commissure,CCCCCC,1,1121,832,/997/1009/967/832/158/,52460,52460,0,0
911,IVn,trochlear nerve,CCCCCC,1,1122,967,/997/1009/967/911/,6804,6804,0,0
384,IVd,trochlear nerve decussation,CCCCCC,1,1123,911,/997/1009/967/911/384/,,,,
710,VIn,abducens nerve,CCCCCC,1,1124,967,/997/1009/967/710/,,,,
901,Vn,trigeminal nerve,CCCCCC,1,1125,967,/997/1009/967/901/,2377594,2377594,0,0
93,moV,motor root of the trigeminal nerve,CCCCCC,1,1126,901,/997/1009/967/901/93/,59550,59550,0,0
229,sV,sensory root of the trigeminal nerve,CCCCCC,1,1127,901,/997/1009/967/901/229/,2318044,2318044,0,0
705,mtV,midbrain tract of the trigeminal nerve,CCCCCC,1,1128,229,/997/1009/967/901/229/705/,,,,
794,sptV,spinal tract of the trigeminal nerve,CCCCCC,1,1129,229,/997/1009/967/901/229/794/,1621766,1621766,0,0
798,VIIn,facial nerve,CCCCCC,1,1130,967,/997/1009/967/798/,108062,108062,0,0
1131,iVIIn,intermediate nerve,CCCCCC,1,1131,798,/997/1009/967/798/1131/,,,,
1116,gVIIn,genu of the facial nerve,CCCCCC,1,1132,798,/997/1009/967/798/1116/,29028,29028,0,0
933,VIIIn,vestibulocochlear nerve,CCCCCC,1,1133,967,/997/1009/967/933/,1705588,1661226,0,44362
1076,cvb,efferent cochleovestibular bundle,CCCCCC,1,1134,933,/997/1009/967/933/1076/,,,,
413,vVIIIn,vestibular nerve,CCCCCC,1,1135,933,/997/1009/967/933/413/,250156,250156,0,0
948,cVIIIn,cochlear nerve,CCCCCC,1,1136,933,/997/1009/967/933/948/,1455432,1411070,0,44362
841,tb,trapezoid body,CCCCCC,1,1137,948,/997/1009/967/933/948/841/,343806,299444,0,44362
641,ias,intermediate acoustic stria,CCCCCC,1,1138,948,/997/1009/967/933/948/641/,,,,
506,das,dorsal acoustic stria,CCCCCC,1,1139,948,/997/1009/967/933/948/506/,11846,11846,0,0
658,ll,lateral lemniscus,CCCCCC,1,1140,948,/997/1009/967/933/948/658/,835128,835128,0,0
633,cic,inferior colliculus commissure,CCCCCC,1,1141,948,/997/1009/967/933/948/633/,18154,18154,0,0
482,bic,brachium of the inferior colliculus,CCCCCC,1,1142,948,/997/1009/967/933/948/482/,246498,246498,0,0
808,IXn,glossopharyngeal nerve,CCCCCC,1,1143,967,/997/1009/967/808/,,,,
917,Xn,vagus nerve,CCCCCC,1,1144,967,/997/1009/967/917/,9312,9312,0,0
237,ts,solitary tract,CCCCCC,1,1145,917,/997/1009/967/917/237/,9312,9312,0,0
717,XIn,accessory spinal nerve,CCCCCC,1,1146,967,/997/1009/967/717/,,,,
813,XIIn,hypoglossal nerve,CCCCCC,1,1147,967,/997/1009/967/813/,,,,
925,vrt,ventral roots,CCCCCC,1,1148,967,/997/1009/967/925/,,,,
792,drt,dorsal roots,CCCCCC,1,1149,967,/997/1009/967/792/,643624,643624,44362,0
932,cett,cervicothalamic tract,CCCCCC,1,1150,792,/997/1009/967/792/932/,643624,643624,44362,0
570,dl,dorsolateral fascicle,CCCCCC,1,1151,932,/997/1009/967/792/932/570/,,,,
522,dcm,dorsal commissure of the spinal cord,CCCCCC,1,1152,932,/997/1009/967/792/932/522/,,,,
858,vc,ventral commissure of the spinal cord,CCCCCC,1,1153,932,/997/1009/967/792/932/858/,,,,
586,fpr,fasciculus proprius,CCCCCC,1,1154,932,/997/1009/967/792/932/586/,,,,
514,dc,dorsal column,CCCCCC,1,1155,932,/997/1009/967/792/932/514/,22312,22312,0,0
380,cuf,cuneate fascicle,CCCCCC,1,1156,514,/997/1009/967/792/932/514/380/,22312,22312,0,0
388,grf,gracile fascicle,CCCCCC,1,1157,514,/997/1009/967/792/932/514/388/,,,,
396,iaf,internal arcuate fibers,CCCCCC,1,1158,514,/997/1009/967/792/932/514/396/,,,,
697,ml,medial lemniscus,CCCCCC,1,1159,932,/997/1009/967/792/932/697/,621312,621312,44362,0
871,sst,spinothalamic tract,CCCCCC,1,1160,967,/997/1009/967/871/,,,,
29,sttl,lateral spinothalamic tract,CCCCCC,1,1161,871,/997/1009/967/871/29/,,,,
389,sttv,ventral spinothalamic tract,CCCCCC,1,1162,871,/997/1009/967/871/389/,,,,
245,scrt,spinocervical tract,CCCCCC,1,1163,871,/997/1009/967/871/245/,,,,
261,sop,spino-olivary pathway,CCCCCC,1,1164,871,/997/1009/967/871/261/,,,,
270,srp,spinoreticular pathway,CCCCCC,1,1165,871,/997/1009/967/871/270/,,,,
293,svp,spinovestibular pathway,CCCCCC,1,1166,871,/997/1009/967/871/293/,,,,
277,stp,spinotectal pathway,CCCCCC,1,1167,871,/997/1009/967/871/277/,,,,
253,shp,spinohypothalamic pathway,CCCCCC,1,1168,871,/997/1009/967/871/253/,,,,
285,step,spinotelenchephalic pathway,CCCCCC,1,1169,871,/997/1009/967/871/285/,,,,
627,hht,hypothalamohypophysial tract,CCCCCC,1,1170,285,/997/1009/967/871/285/627/,,,,
960,cbf,cerebellum related fiber tracts,CCCCCC,1,1171,1009,/997/1009/960/,9819240,9806446,0,12794
744,cbc,cerebellar commissure,CCCCCC,1,1172,960,/997/1009/960/744/,66936,66936,0,0
752,cbp,cerebellar peduncles,CCCCCC,1,1173,960,/997/1009/960/752/,2831946,2819152,0,12794
326,scp,superior cerebelar peduncles,CCCCCC,1,1174,752,/997/1009/960/752/326/,869166,856372,0,12794
812,dscp,superior cerebellar peduncle decussation,CCCCCC,1,1175,326,/997/1009/960/752/326/812/,46320,46320,0,0
85,sct,spinocerebellar tract,CCCCCC,1,1176,812,/997/1009/960/752/326/812/85/,,,,
850,uf,uncinate fascicle,CCCCCC,1,1177,326,/997/1009/960/752/326/850/,85068,85068,0,0
866,sctv,ventral spinocerebellar tract,CCCCCC,1,1178,326,/997/1009/960/752/326/866/,284174,284174,0,0
78,mcp,middle cerebellar peduncle,CCCCCC,1,1179,752,/997/1009/960/752/78/,1094082,1094082,0,0
1123,icp,inferior cerebellar peduncle,CCCCCC,1,1180,752,/997/1009/960/752/1123/,868698,868698,0,0
553,sctd,dorsal spinocerebellar tract,CCCCCC,1,1181,1123,/997/1009/960/752/1123/553/,146176,146176,0,0
499,cct,cuneocerebellar tract,CCCCCC,1,1182,1123,/997/1009/960/752/1123/499/,,,,
650,jrb,juxtarestiform body,CCCCCC,1,1183,1123,/997/1009/960/752/1123/650/,,,,
490,bct,bulbocerebellar tract,CCCCCC,1,1184,1123,/997/1009/960/752/1123/490/,,,,
404,oct,olivocerebellar tract,CCCCCC,1,1185,490,/997/1009/960/752/1123/490/404/,,,,
410,rct,reticulocerebellar tract,CCCCCC,1,1186,490,/997/1009/960/752/1123/490/410/,,,,
373,tct,trigeminocerebellar tract,CCCCCC,1,1187,752,/997/1009/960/752/373/,,,,
728,arb,arbor vitae,CCCCCC,1,1188,960,/997/1009/960/728/,6920358,6920358,0,0
484682512,scwm,supra-callosal cerebral white matter,CCCCCC,1,1189,1009,/997/1009/484682512/,1962230,1073168,0,889062
983,lfbs,lateral forebrain bundle system,CCCCCC,1,1190,1009,/997/1009/983/,12907270,12900656,963864,6614
776,cc,corpus callosum,CCCCCC,1,1191,983,/997/1009/983/776/,8486652,7786048,14348,700604
956,fa,"corpus callosum, anterior forceps",CCCCCC,1,1192,776,/997/1009/983/776/956/,1897084,1726272,28,170812
579,ec,external capsule,CCCCCC,1,1193,956,/997/1009/983/776/956/579/,1040268,869456,28,170812
964,ee,"corpus callosum, extreme capsule",CCCCCC,1,1194,776,/997/1009/983/776/964/,93338,93338,0,0
1108,ccg,genu of corpus callosum,CCCCCC,1,1195,776,/997/1009/983/776/1108/,829366,829366,0,0
971,fp,"corpus callosum, posterior forceps",CCCCCC,1,1196,776,/997/1009/983/776/971/,1618374,1358566,6822,259808
979,ccr,"corpus callosum, rostrum",CCCCCC,1,1197,776,/997/1009/983/776/979/,,,,
484682516,ccb,"corpus callosum, body",CCCCCC,1,1198,776,/997/1009/983/776/484682516/,3105462,3038406,2640,67056
986,ccs,"corpus callosum, splenium",CCCCCC,1,1199,776,/997/1009/983/776/986/,943028,740076,4882,202952
784,cst,corticospinal tract,CCCCCC,1,1200,983,/997/1009/983/784/,3973158,3695302,0,277856
6,int,internal capsule,CCCCCC,1,1201,784,/997/1009/983/784/6/,2375138,2097282,0,277856
924,cpd,cerebal peduncle,CCCCCC,1,1202,784,/997/1009/983/784/924/,885724,885724,0,0
1036,cte,corticotectal tract,CCCCCC,1,1203,784,/997/1009/983/784/1036/,,,,
1012,crt,corticorubral tract,CCCCCC,1,1204,784,/997/1009/983/784/1012/,,,,
1003,cpt,corticopontine tract,CCCCCC,1,1205,784,/997/1009/983/784/1003/,,,,
994,cbt,corticobulbar tract,CCCCCC,1,1206,784,/997/1009/983/784/994/,,,,
190,py,pyramid,CCCCCC,1,1207,784,/997/1009/983/784/190/,560730,560730,0,0
198,pyd,pyramidal decussation,CCCCCC,1,1208,784,/997/1009/983/784/198/,67350,67350,0,0
1019,cstc,"corticospinal tract, crossed",CCCCCC,1,1209,784,/997/1009/983/784/1019/,,,,
1028,cstu,"corticospinal tract, uncrossed",CCCCCC,1,1210,784,/997/1009/983/784/1028/,,,,
896,lfbst,thalamus related,CCCCCC,1,1211,983,/997/1009/983/896/,447460,447460,1921362,0
1092,em,external medullary lamina of the thalamus,CCCCCC,1,1212,896,/997/1009/983/896/1092/,119044,110634,0,8410
14,im,internal medullary lamina of the thalamus,CCCCCC,1,1213,896,/997/1009/983/896/14/,,,,
86,mtc,middle thalamic commissure,CCCCCC,1,1214,896,/997/1009/983/896/86/,,,,
365,tp,thalamic peduncles,CCCCCC,1,1215,896,/997/1009/983/896/365/,,,,
484682520,or,optic radiation,CCCCCC,1,1216,896,/997/1009/983/896/484682520/,212552,212552,1638212,0
484682524,ar,auditory radiation,CCCCCC,1,1217,896,/997/1009/983/896/484682524/,115864,115864,291560,0
1000,eps,extrapyramidal fiber systems,CCCCCC,1,1218,1009,/997/1009/1000/,1228530,1218322,10402,10208
760,epsc,cerebral nuclei related,CCCCCC,1,1219,1000,/997/1009/1000/760/,112364,112364,0,0
142,pap,pallidothalamic pathway,CCCCCC,1,1220,760,/997/1009/1000/760/142/,,,,
102,nst,nigrostriatal tract,CCCCCC,1,1221,760,/997/1009/1000/760/102/,112364,112364,0,0
109,ntt,nigrothalamic fibers,CCCCCC,1,1222,760,/997/1009/1000/760/109/,,,,
134,ptf,pallidotegmental fascicle,CCCCCC,1,1223,760,/997/1009/1000/760/134/,,,,
309,snp,striatonigral pathway,CCCCCC,1,1224,760,/997/1009/1000/760/309/,,,,
317,stf,subthalamic fascicle,CCCCCC,1,1225,760,/997/1009/1000/760/317/,,,,
877,tsp,tectospinal pathway,CCCCCC,1,1226,1000,/997/1009/1000/877/,510316,500108,10402,10208
1051,tspd,direct tectospinal pathway,CCCCCC,1,1227,877,/997/1009/1000/877/1051/,4,4,0,0
1060,dtd,doral tegmental decussation,CCCCCC,1,1228,877,/997/1009/1000/877/1060/,5998,5568,1362,430
1043,tspc,crossed tectospinal pathway,CCCCCC,1,1229,877,/997/1009/1000/877/1043/,504314,493174,10402,11140
863,rust,rubrospinal tract,CCCCCC,1,1230,1000,/997/1009/1000/863/,605850,605850,0,0
397,vtd,ventral tegmental decussation,CCCCCC,1,1231,863,/997/1009/1000/863/397/,37360,37360,0,0
221,rrt,rubroreticular tract,CCCCCC,1,1232,863,/997/1009/1000/863/221/,,,,
736,ctb,central tegmental bundle,CCCCCC,1,1233,1000,/997/1009/1000/736/,,,,
855,rst,retriculospinal tract,CCCCCC,1,1234,1000,/997/1009/1000/855/,,,,
205,rstl,"retriculospinal tract, lateral part",CCCCCC,1,1235,855,/997/1009/1000/855/205/,,,,
213,rstm,"retriculospinal tract, medial part",CCCCCC,1,1236,855,/997/1009/1000/855/213/,,,,
941,vsp,vestibulospinal pathway,CCCCCC,1,1237,1000,/997/1009/1000/941/,,,,
991,mfbs,medial forebrain bundle system,CCCCCC,1,1238,1009,/997/1009/991/,7069502,7026136,17480,43366
768,mfbc,cerebrum related,CCCCCC,1,1239,991,/997/1009/991/768/,6258398,6215032,7702,43366
884,amc,amygdalar capsule,CCCCCC,1,1240,768,/997/1009/991/768/884/,163494,163494,0,0
892,apd,ansa peduncularis,CCCCCC,1,1241,768,/997/1009/991/768/892/,,,,
908,act,"anterior commissure, temporal limb",CCCCCC,1,1242,768,/997/1009/991/768/908/,212056,212056,0,0
940,cing,cingulum bundle,CCCCCC,1,1243,768,/997/1009/991/768/940/,1265742,1265742,2,0
1099,fxs,fornix system,CCCCCC,1,1244,768,/997/1009/991/768/1099/,4248592,4232676,7700,15916
466,alv,alveus,CCCCCC,1,1245,1099,/997/1009/991/768/1099/466/,1403138,1384666,7980,18472
530,df,dorsal fornix,CCCCCC,1,1246,1099,/997/1009/991/768/1099/530/,37530,37530,0,0
603,fi,fimbria,CCCCCC,1,1247,1099,/997/1009/991/768/1099/603/,1512536,1512364,1390,172
745,fxprg,"precommissural fornix, general",CCCCCC,1,1248,1099,/997/1009/991/768/1099/745/,,,,
420,db,precommissural fornix diagonal band,CCCCCC,1,1249,745,/997/1009/991/768/1099/745/420/,,,,
737,fxpo,postcommissural fornix,CCCCCC,1,1250,1099,/997/1009/991/768/1099/737/,277948,277948,0,0
428,mct,medial corticohypothalamic tract,CCCCCC,1,1251,737,/997/1009/991/768/1099/737/428/,8330,8330,0,0
436,fx,columns of the fornix,CCCCCC,1,1252,737,/997/1009/991/768/1099/737/436/,269618,269618,0,0
618,hc,hippocampal commissures,CCCCCC,1,1253,1099,/997/1009/991/768/1099/618/,1017440,1016998,1500,442
443,dhc,dorsal hippocampal commissure,CCCCCC,1,1254,618,/997/1009/991/768/1099/618/443/,952736,952294,1500,442
449,vhc,ventral hippocampal commissure,CCCCCC,1,1255,618,/997/1009/991/768/1099/618/449/,64704,64704,0,0
713,per,perforant path,CCCCCC,1,1256,1099,/997/1009/991/768/1099/713/,,,,
474,ab,angular path,CCCCCC,1,1257,1099,/997/1009/991/768/1099/474/,,,,
37,lab,longitudinal association bundle,CCCCCC,1,1258,768,/997/1009/991/768/37/,,,,
301,st,stria terminalis,CCCCCC,1,1259,768,/997/1009/991/768/301/,368514,341064,0,27450
484682528,stc,commissural branch of stria terminalis,CCCCCC,1,1260,301,/997/1009/991/768/301/484682528/,35128,35128,0,0
824,mfsbshy,hypothalamus related,CCCCCC,1,1261,991,/997/1009/991/824/,811104,811104,9778,0
54,mfb,medial forebrain bundle,CCCCCC,1,1262,824,/997/1009/991/824/54/,49344,49344,0,0
405,vlt,ventrolateral hypothalamic tract,CCCCCC,1,1263,824,/997/1009/991/824/405/,,,,
174,poc,preoptic commissure,CCCCCC,1,1264,824,/997/1009/991/824/174/,,,,
349,sup,supraoptic commissures,CCCCCC,1,1265,824,/997/1009/991/824/349/,25028,25028,0,0
817,supa,"supraoptic commissures, anterior",CCCCCC,1,1266,349,/997/1009/991/824/349/817/,,,,
825,supd,"supraoptic commissures, dorsal",CCCCCC,1,1267,349,/997/1009/991/824/349/825/,,,,
833,supv,"supraoptic commissures, ventral",CCCCCC,1,1268,349,/997/1009/991/824/349/833/,,,,
166,pmx,premammillary commissure,CCCCCC,1,1269,824,/997/1009/991/824/166/,,,,
341,smd,supramammillary decussation,CCCCCC,1,1270,824,/997/1009/991/824/341/,,,,
182,php,propriohypothalamic pathways,CCCCCC,1,1271,824,/997/1009/991/824/182/,,,,
762,phpd,"propriohypothalamic pathways, dorsal",CCCCCC,1,1272,182,/997/1009/991/824/182/762/,,,,
770,phpl,"propriohypothalamic pathways, lateral",CCCCCC,1,1273,182,/997/1009/991/824/182/770/,,,,
779,phpm,"propriohypothalamic pathways, medial",CCCCCC,1,1274,182,/997/1009/991/824/182/779/,,,,
787,phpv,"propriohypothalamic pathways, ventral",CCCCCC,1,1275,182,/997/1009/991/824/182/787/,,,,
150,pvbh,periventricular bundle of the hypothalamus,CCCCCC,1,1276,824,/997/1009/991/824/150/,,,,
46,mfbsma,mammillary related,CCCCCC,1,1277,824,/997/1009/991/824/46/,250620,250620,9778,0
753,pm,principal mammillary tract,CCCCCC,1,1278,46,/997/1009/991/824/46/753/,33298,33298,0,0
690,mtt,mammillothalamic tract,CCCCCC,1,1279,46,/997/1009/991/824/46/690/,129534,129534,22,0
681,mtg,mammillotegmental tract,CCCCCC,1,1280,46,/997/1009/991/824/46/681/,56046,56024,9778,22
673,mp,mammillary peduncle,CCCCCC,1,1281,46,/997/1009/991/824/46/673/,31742,31742,0,0
1068,mfbst,dorsal thalamus related,CCCCCC,1,1282,824,/997/1009/991/824/1068/,,,,
722,pvbt,periventricular bundle of the thalamus,CCCCCC,1,1283,1068,/997/1009/991/824/1068/722/,,,,
1083,mfbse,epithalamus related,CCCCCC,1,1284,824,/997/1009/991/824/1083/,486112,486112,0,0
802,sm,stria medullaris,CCCCCC,1,1285,1083,/997/1009/991/824/1083/802/,270700,270700,0,0
595,fr,fasciculus retroflexus,CCCCCC,1,1286,1083,/997/1009/991/824/1083/595/,167622,167622,0,0
611,hbc,habenular commissure,CCCCCC,1,1287,1083,/997/1009/991/824/1083/611/,47790,47790,0,0
730,PIS,pineal stalk,CCCCCC,1,1288,1083,/997/1009/991/824/1083/730/,,,,
70,mfbsm,midbrain related,CCCCCC,1,1289,824,/997/1009/991/824/70/,,,,
547,dlf,dorsal longitudinal fascicle,CCCCCC,1,1290,70,/997/1009/991/824/70/547/,,,,
563,dtt,dorsal tegmental tract,CCCCCC,1,1291,70,/997/1009/991/824/70/563/,,,,
73,VS,ventricular systems,AAAAAA,1,1292,997,/997/73/,5992192,5958358,1024,33834
81,VL,lateral ventricle,AAAAAA,1,1293,73,/997/73/81/,3734070,3700236,1024,33834
89,RC,rhinocele,AAAAAA,1,1294,81,/997/73/81/89/,,,,
98,SEZ,subependymal zone,AAAAAA,1,1295,81,/997/73/81/98/,136484,136484,0,0
108,chpl,choroid plexus,AAAAAA,1,1296,81,/997/73/81/108/,1446032,1446032,2,0
116,chfl,choroid fissure,AAAAAA,1,1297,81,/997/73/81/116/,,,,
124,IVF,interventricular foramen,AAAAAA,1,1298,73,/997/73/124/,,,,
129,V3,third ventricle,AAAAAA,1,1299,73,/997/73/129/,891188,891188,0,0
140,AQ,cerebral aqueduct,AAAAAA,1,1300,73,/997/73/140/,405256,405256,0,0
145,V4,fourth ventricle,AAAAAA,1,1301,73,/997/73/145/,961246,961246,0,0
153,V4r,lateral recess,AAAAAA,1,1302,145,/997/73/145/153/,461680,461680,0,0
164,c,"central canal, spinal cord/medulla",AAAAAA,1,1303,73,/997/73/164/,432,432,0,0
1024,grv,grooves,AAAAAA,1,1304,997,/997/1024/,,,,
1032,grv of CTX,grooves of the cerebral cortex,AAAAAA,1,1305,1024,/997/1024/1032/,,,,
1055,eg,endorhinal groove,AAAAAA,1,1306,1032,/997/1024/1032/1055/,,,,
1063,hf,hippocampal fissure,AAAAAA,1,1307,1032,/997/1024/1032/1063/,,,,
1071,rf,rhinal fissure,AAAAAA,1,1308,1032,/997/1024/1032/1071/,,,,
1078,ri,rhinal incisure,AAAAAA,1,1309,1032,/997/1024/1032/1078/,,,,
1040,grv of CBX,grooves of the cerebellar cortex,AAAAAA,1,1310,1024,/997/1024/1040/,,,,
1087,pce,precentral fissure,AAAAAA,1,1311,1040,/997/1024/1040/1087/,,,,
1095,pcf,preculminate fissure,AAAAAA,1,1312,1040,/997/1024/1040/1095/,,,,
1103,pri,primary fissure,AAAAAA,1,1313,1040,/997/1024/1040/1103/,,,,
1112,psf,posterior superior fissure,AAAAAA,1,1314,1040,/997/1024/1040/1112/,,,,
1119,ppf,prepyramidal fissure,AAAAAA,1,1315,1040,/997/1024/1040/1119/,,,,
3,sec,secondary fissure,AAAAAA,1,1316,1040,/997/1024/1040/3/,,,,
11,plf,posterolateral fissure,AAAAAA,1,1317,1040,/997/1024/1040/11/,,,,
18,nf,nodular fissure,AAAAAA,1,1318,1040,/997/1024/1040/18/,,,,
25,sif,simple fissure,AAAAAA,1,1319,1040,/997/1024/1040/25/,,,,
34,icf,intercrural fissure,AAAAAA,1,1320,1040,/997/1024/1040/34/,,,,
43,apf,ansoparamedian fissure,AAAAAA,1,1321,1040,/997/1024/1040/43/,,,,
49,ipf,intraparafloccular fissure,AAAAAA,1,1322,1040,/997/1024/1040/49/,,,,
57,pms,paramedian sulcus,AAAAAA,1,1323,1040,/997/1024/1040/57/,,,,
65,pfs,parafloccular sulcus,AAAAAA,1,1324,1040,/997/1024/1040/65/,,,,
624,IPF,Interpeduncular fossa,AAAAAA,1,1325,1024,/997/1024/624/,,,,
304325711,retina,retina,7F2E7E,1,1326,997,/997/304325711/,,,,
